thisRow.t,notes,WelcomeScreen.started,text_welcome.started,text_welcome.stopped,WelcomeScreen.stopped,Instruction.started,text_Instruction.started,key_resp_space.started,Instruction.stopped,key_resp_space.keys,key_resp_space.rt,key_resp_space.duration,Blank.started,text_blank.started,text_blank.stopped,Blank.stopped,Q1.started,text_Q1.started,text_Q1.stopped,Q1.stopped,Answer01.started,text_Answer01.started,key_resp_answer01.started,Answer01.stopped,key_resp_answer01.keys,key_resp_answer01.rt,key_resp_answer01.duration,Q2.started,text_Q2.started,text_Q2.stopped,Q2.stopped,Answer02.started,text_answer02.started,key_resp_answer02.started,Answer02.stopped,key_resp_answer02.keys,key_resp_answer02.rt,key_resp_answer02.duration,Goodbye.started,text_goodbye.started,text_goodbye.stopped,Goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.004888041003141552,0.008256625002104556,2.004994416001864,1.9996435829998518,1.9996719580012723,2.004994416001864,2.004994416001864,7.211219083001197,space,5.171809082999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157758,001,2023-12-28_00h54.30.449,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h54.36.181862 +0800,
,,,,,,,,,,,,,7.2112545000018144,7.215009791001648,7.704579458000808,7.699979832999816,7.70002366600238,7.704579458000808,10.703421291000268,10.699515666001389,10.699533625000186,10.703421291000268,10.703421291000268,11.716516708002018,y,1.0038890409996384,None,,,,,,,,,,,,,,,,157758,001,2023-12-28_00h54.30.449,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h54.36.181862 +0800,
,,,,,,,,,,,,,11.716558125001029,11.736691000001883,,12.219551666003099,,,,,,,,,,,,12.219565958002931,12.232462541000132,15.22016479100057,15.216110083001695,15.216128500000195,15.22016479100057,15.22016479100057,16.270481458002905,n,1.0492527919996064,None,,,,,157758,001,2023-12-28_00h54.30.449,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h54.36.181862 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.270515166001132,16.282317500001227,19.267923041003087,19.266173125000932,,,,,,,,
