thisRow.t,notes,WelcomeScreen.started,text_welcome.started,WelcomeScreen.stopped,Instruction.started,text_Instruction.started,key_resp_space.started,Instruction.stopped,key_resp_space.keys,key_resp_space.rt,key_resp_space.duration,Blank.started,text_blank.started,text_blank.stopped,Blank.stopped,Q1.started,text_Q1.started,text_Q1.stopped,Q1.stopped,Answer01.started,text_Answer01.started,key_resp_answer01.started,Answer01.stopped,key_resp_answer01.keys,key_resp_answer01.rt,key_resp_answer01.duration,Q2.started,text_Q2.started,text_Q2.stopped,Q2.stopped,Answer02.started,text_answer02.started,key_resp_answer02.started,Answer02.stopped,key_resp_answer02.keys,key_resp_answer02.rt,key_resp_answer02.duration,Goodbye.started,text_goodbye.started,text_goodbye.stopped,Goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.005373583000618964,0.021248458004265558,2.005236375000095,2.0052484999978333,2.008637416998681,2.008637416998681,3.482558167001116,space,1.4414061249990482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579851,001,2023-12-28_00h55.58.899,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h56.04.361219 +0800,
,,,,,,,,,,,,3.4825915420005913,3.4861633330001496,3.974893457998405,3.9720827080018353,3.972093666998262,3.974893457998405,6.97199025000009,6.961116250000487,6.961137333004444,6.978056917003414,6.978056917003414,7.694883707998088,a,0.71570858299674,None,,,,,,,,,,,,,,,,579851,001,2023-12-28_00h55.58.899,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h56.04.361219 +0800,
,,,,,,,,,,,,7.694922542003042,7.705121083003178,8.193371000001207,8.189146958000492,,,,,,,,,,,,8.189161832997343,8.193371000001207,11.192687875001866,11.188858792003884,11.18887441699917,11.192687875001866,11.192687875001866,12.122840249998262,l,0.9247935000021243,None,,,,,579851,001,2023-12-28_00h55.58.899,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h56.04.361219 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.122878333000699,12.130773791999673,15.124474583004485,15.122211417001381,,,,,,,,
