thisRow.t,notes,WelcomeScreen.started,text_2.started,WelcomeScreen.stopped,Instruction.started,text_Instruction.started,key_resp_space.started,Instruction.stopped,key_resp_space.keys,key_resp_space.rt,key_resp_space.duration,Blank.started,text_blank.started,text_blank.stopped,Blank.stopped,Q1.started,text_Q1.started,text_Q1.stopped,Q1.stopped,Answer01.started,text_Answer01.started,key_resp_answer01.started,text_Answer01.stopped,Answer01.stopped,key_resp_answer01.keys,key_resp_answer01.rt,key_resp_answer01.duration,Q2.started,text_Q2.started,text_Q2.stopped,Q2.stopped,Answer02.started,text_answer02.started,key_resp_answer02.started,text_answer02.stopped,Answer02.stopped,key_resp_answer02.keys,key_resp_answer02.rt,key_resp_answer02.duration,Goodbye.started,text_4.started,text_4.stopped,Goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0049472919999971054,0.008225000001402805,1.000916208999115,1.0009338749987364,1.004678666999098,1.004678666999098,5.235442624998541,space,4.195095957999001,0.034546499999123625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449930,001,2023-12-28_00h53.03.680,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h53.09.728619 +0800,
,,,,,,,,,,,,5.235478792001231,5.239301792000333,5.735742834000121,5.733318250000593,5.733326124998712,5.735742834000121,8.73414695899919,8.721082542000659,8.721098666999751,8.73414695899919,8.73414695899919,11.719748916999379,13.337001416999556,y,4.58871949999957,None,,,,,,,,,,,,,,,,,449930,001,2023-12-28_00h53.03.680,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h53.09.728619 +0800,
,,,,,,,,,,,,13.33705716699842,13.348376250000001,13.83931479199964,13.834555792000174,,,,,,,,,,,,,13.834576875000494,13.83931479199964,16.83424295900113,16.823159458999726,16.823175959001674,16.83424295900113,16.83424295900113,19.819802834001166,20.418515166998986,n,3.5701937090016145,None,,,,,449930,001,2023-12-28_00h53.03.680,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h53.09.728619 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.418572667000262,20.426797667001665,23.42040899999847,23.417955708999216,,,,,,,,
