thisRow.t,notes,WelcomeScreen.started,text_2.started,text_2.stopped,WelcomeScreen.stopped,Instruction.started,text_5.started,text_5.stopped,Instruction.stopped,Blank.started,text_6.started,text_6.stopped,Blank.stopped,Q1.started,text.started,text.stopped,Q1.stopped,Answer01.started,text_3.started,key_resp.started,text_3.stopped,Answer01.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Goodbye.started,text_4.started,text_4.stopped,Goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.005201750002015615,0.009342417000880232,0.9989884170026926,0.9948385420029808,0.9948510000031092,0.9989884170026926,2.994364125002903,2.981680500000948,2.9816926250023243,2.9973552920018847,3.4944184590021905,3.4834106670023175,3.4834343750007974,3.4944184590021905,5.481063500003074,5.478313917003106,5.4783304590018815,5.4994544590008445,5.4994544590008445,8.497112209002808,9.144721209002455,n,3.6041819579986623,None,,,,,502480,001,2023-12-28_00h33.53.471,Exercise_for_hcy,2023.2.3,None,2023-12-28 00h33.58.993290 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,9.144764167001995,9.148946125002112,12.147327667000354,12.14473929200176,,,,,,,,
